wall_time,seq,timestamp_s,ms,lm35_celsius,dht_temp_celsius,dht_humidity_pct,light_normalized,pot_normalized,alert_bits,state,fault_bits
2026-07-16 16:15:39,412,700,664,59.9,20.0,50.2,1.0000,0.2065,0x05,Recording,0x08
2026-07-16 16:15:39,413,700,770,59.9,20.0,50.1,1.0000,0.2064,0x05,Recording,0x08
2026-07-16 16:15:39,414,700,873,59.9,20.0,50.1,1.0000,0.2062,0x05,Recording,0x08
2026-07-16 16:15:39,415,700,979,59.9,20.0,50.0,1.0000,0.2065,0x05,Recording,0x08
2026-07-16 16:15:39,416,701,82,59.9,20.0,50.0,1.0000,0.2062,0x05,Recording,0x08
2026-07-16 16:15:39,417,701,185,59.9,20.0,50.0,1.0000,0.2062,0x05,Recording,0x08
2026-07-16 16:15:39,418,701,291,59.9,20.0,50.0,1.0000,0.2067,0x05,Recording,0x08
2026-07-16 16:15:39,419,701,394,60.0,20.0,50.0,1.0000,0.2070,0x05,Recording,0x08
2026-07-16 16:15:40,420,701,497,60.0,20.0,50.0,1.0000,0.2070,0x05,Recording,0x08
2026-07-16 16:15:40,421,701,603,60.0,20.0,49.9,1.0000,0.2071,0x05,Recording,0x08
2026-07-16 16:15:40,422,701,732,60.0,20.0,49.8,1.0000,0.2075,0x05,Recording,0x08
2026-07-16 16:15:40,423,701,835,60.1,20.0,49.8,1.0000,0.2078,0x05,Recording,0x08
2026-07-16 16:15:40,424,701,938,60.1,20.0,49.7,1.0000,0.2076,0x05,Recording,0x08
2026-07-16 16:15:40,425,702,44,60.1,20.0,49.6,1.0000,0.2078,0x05,Recording,0x08
2026-07-16 16:15:40,426,702,147,60.1,20.0,49.6,1.0000,0.2081,0x05,Recording,0x08
2026-07-16 16:15:40,427,702,250,60.1,20.0,49.5,1.0000,0.2082,0x05,Recording,0x08
2026-07-16 16:15:40,428,702,354,60.1,20.0,49.5,1.0000,0.2083,0x05,Recording,0x08
2026-07-16 16:15:41,429,702,460,60.1,20.0,49.4,1.0000,0.2083,0x05,Recording,0x08
2026-07-16 16:15:41,430,702,563,60.2,20.0,49.3,1.0000,0.2085,0x05,Recording,0x08
2026-07-16 16:15:41,431,702,666,60.1,20.0,49.3,1.0000,0.2083,0x05,Recording,0x08
2026-07-16 16:15:41,432,702,772,60.2,20.0,49.2,1.0000,0.2085,0x05,Recording,0x08
2026-07-16 16:15:41,433,702,875,60.2,20.0,49.1,1.0000,0.2086,0x05,Recording,0x08
2026-07-16 16:15:41,434,702,978,60.1,20.0,49.1,1.0000,0.2085,0x05,Recording,0x08
2026-07-16 16:15:41,435,703,84,60.1,20.0,49.0,1.0000,0.2083,0x05,Recording,0x08
2026-07-16 16:15:41,436,703,190,60.1,20.0,49.0,1.0000,0.2081,0x05,Recording,0x08
2026-07-16 16:15:41,437,703,296,60.1,20.0,49.0,1.0000,0.2078,0x05,Recording,0x08
2026-07-16 16:15:42,438,703,402,60.0,20.0,49.0,1.0000,0.2077,0x05,Recording,0x08
2026-07-16 16:15:42,439,703,505,60.0,20.0,49.0,1.0000,0.2070,0x05,Recording,0x08
2026-07-16 16:15:42,440,703,611,59.7,20.0,49.0,1.0000,0.2055,0x05,Recording,0x08
2026-07-16 16:15:42,441,703,714,59.5,20.0,49.0,1.0000,0.2041,0x05,Recording,0x08
2026-07-16 16:15:42,442,703,843,59.3,20.0,49.0,1.0000,0.2026,0x05,Recording,0x08
2026-07-16 16:15:42,443,703,946,59.1,20.0,49.0,1.0000,0.2014,0x05,Recording,0x08
2026-07-16 16:15:42,444,704,49,58.9,20.0,49.0,1.0000,0.2001,0x05,Recording,0x08
2026-07-16 16:15:42,445,704,153,58.7,20.0,49.0,1.0000,0.1987,0x05,Recording,0x08
2026-07-16 16:15:42,446,704,259,58.6,20.0,49.0,1.0000,0.1979,0x05,Recording,0x08
2026-07-16 16:15:42,447,704,362,58.5,20.0,49.0,1.0000,0.1974,0x05,Recording,0x08
2026-07-16 16:15:43,448,704,465,58.4,20.0,49.0,1.0000,0.1965,0x05,Recording,0x08
2026-07-16 16:15:43,449,704,571,58.3,20.0,49.0,1.0000,0.1959,0x05,Recording,0x08
2026-07-16 16:15:43,450,704,674,58.2,20.0,49.0,1.0000,0.1956,0x05,Recording,0x08
2026-07-16 16:15:43,451,704,777,58.2,20.0,49.0,1.0000,0.1951,0x05,Recording,0x08
2026-07-16 16:15:43,452,704,883,58.1,20.0,49.0,1.0000,0.1947,0x05,Recording,0x08
2026-07-16 16:15:43,453,704,989,58.1,20.0,49.0,1.0000,0.1946,0x05,Recording,0x08
2026-07-16 16:15:43,454,705,92,58.1,20.0,49.0,1.0000,0.1943,0x05,Recording,0x08
2026-07-16 16:15:43,455,705,195,58.1,20.0,49.0,1.0000,0.1943,0x05,Recording,0x08
2026-07-16 16:15:43,456,705,301,58.3,20.0,49.0,1.0000,0.1955,0x05,Recording,0x08
2026-07-16 16:15:43,457,705,404,58.4,20.0,49.0,1.0000,0.1963,0x05,Recording,0x08
2026-07-16 16:15:44,458,705,507,58.6,20.0,49.0,1.0000,0.1969,0x05,Recording,0x08
2026-07-16 16:15:44,459,705,613,58.7,20.0,49.0,1.0000,0.1975,0x05,Recording,0x08
2026-07-16 16:15:44,460,705,719,58.8,20.0,49.0,1.0000,0.1982,0x05,Recording,0x08
2026-07-16 16:15:44,461,705,822,58.9,20.0,48.9,1.0000,0.1988,0x05,Recording,0x08
2026-07-16 16:15:44,462,705,951,58.9,20.0,48.8,1.0000,0.1990,0x05,Recording,0x08
2026-07-16 16:15:44,463,706,57,58.9,20.0,48.8,1.0000,0.1991,0x05,Recording,0x08
2026-07-16 16:15:44,464,706,163,59.0,20.0,48.7,1.0000,0.1996,0x05,Recording,0x08
2026-07-16 16:15:44,465,706,266,59.0,20.0,48.6,1.0000,0.1997,0x05,Recording,0x08
2026-07-16 16:15:44,466,706,372,59.0,20.0,48.6,1.0000,0.1998,0x05,Recording,0x08
2026-07-16 16:15:45,467,706,475,59.1,20.0,48.5,1.0000,0.2002,0x05,Recording,0x08
2026-07-16 16:15:45,468,706,578,59.1,20.0,48.5,1.0000,0.2003,0x05,Recording,0x08
2026-07-16 16:15:45,469,706,684,59.1,20.0,48.4,1.0000,0.2004,0x05,Recording,0x08
2026-07-16 16:15:45,470,706,788,59.1,20.0,48.3,1.0000,0.2004,0x05,Recording,0x08
2026-07-16 16:15:45,471,706,891,59.1,20.0,48.3,1.0000,0.2006,0x05,Recording,0x08
2026-07-16 16:15:45,472,706,994,59.1,20.0,48.2,1.0000,0.2005,0x05,Recording,0x08
2026-07-16 16:15:45,473,707,100,59.2,20.0,48.1,1.0000,0.2009,0x05,Recording,0x08
2026-07-16 16:15:45,474,707,203,59.3,20.0,48.1,1.0000,0.2014,0x05,Recording,0x08
2026-07-16 16:15:45,475,707,306,59.3,20.0,48.0,1.0000,0.2018,0x05,Recording,0x08
2026-07-16 16:15:45,476,707,412,59.4,20.0,48.0,1.0000,0.2023,0x05,Recording,0x08
2026-07-16 16:15:46,477,707,515,59.4,20.0,48.0,1.0000,0.2029,0x05,Recording,0x08
2026-07-16 16:15:46,478,707,618,59.5,20.0,48.0,1.0000,0.2034,0x05,Recording,0x08
2026-07-16 16:15:46,479,707,721,59.6,20.0,48.0,1.0000,0.2036,0x05,Recording,0x08
2026-07-16 16:15:46,480,707,827,59.6,20.0,48.0,1.0000,0.2040,0x05,Recording,0x08
2026-07-16 16:15:46,481,707,930,59.7,20.0,48.0,1.0000,0.2044,0x05,Recording,0x08
2026-07-16 16:15:46,482,708,55,59.7,20.0,48.0,1.0000,0.2046,0x05,Recording,0x08
2026-07-16 16:15:46,483,708,158,59.7,20.0,48.0,1.0000,0.2045,0x05,Recording,0x08
2026-07-16 16:15:46,484,708,264,59.7,20.0,48.0,1.0000,0.2049,0x05,Recording,0x08
2026-07-16 16:15:46,485,708,367,59.8,20.0,48.0,1.0000,0.2051,0x05,Recording,0x08
2026-07-16 16:15:47,486,708,470,59.8,20.0,48.0,1.0000,0.2052,0x05,Recording,0x08
2026-07-16 16:15:47,487,708,576,59.8,20.0,48.0,1.0000,0.2053,0x05,Recording,0x08
2026-07-16 16:15:47,488,708,682,59.9,20.0,48.0,1.0000,0.2056,0x05,Recording,0x08
2026-07-16 16:15:47,489,708,788,59.9,20.0,48.0,1.0000,0.2057,0x05,Recording,0x08
2026-07-16 16:15:47,490,708,891,59.9,20.0,48.0,1.0000,0.2056,0x05,Recording,0x08
2026-07-16 16:15:47,491,708,997,59.9,20.0,48.0,1.0000,0.2058,0x05,Recording,0x08
2026-07-16 16:15:47,492,709,100,59.9,20.0,48.0,1.0000,0.2058,0x05,Recording,0x08
2026-07-16 16:15:47,493,709,203,59.9,20.0,48.0,1.0000,0.2057,0x05,Recording,0x08
2026-07-16 16:15:47,494,709,309,59.9,20.0,48.0,1.0000,0.2057,0x05,Recording,0x08
2026-07-16 16:15:47,495,709,412,59.9,20.0,48.0,1.0000,0.2058,0x05,Recording,0x08
2026-07-16 16:15:48,496,709,515,59.9,20.0,48.0,1.0000,0.2057,0x05,Recording,0x08
2026-07-16 16:15:48,497,709,621,59.9,20.0,48.0,1.0000,0.2057,0x05,Recording,0x08
2026-07-16 16:15:48,498,709,724,59.9,20.0,48.0,1.0000,0.2057,0x05,Recording,0x08
2026-07-16 16:15:48,499,709,827,59.9,20.0,48.0,1.0000,0.2059,0x05,Recording,0x08
2026-07-16 16:15:48,500,709,930,59.9,20.0,48.0,1.0000,0.2058,0x05,Recording,0x08
2026-07-16 16:15:48,501,710,36,59.9,20.0,47.9,1.0000,0.2059,0x05,Recording,0x08
2026-07-16 16:15:48,502,710,162,59.9,20.0,47.8,1.0000,0.2060,0x05,Recording,0x08
2026-07-16 16:15:48,503,710,265,59.9,20.0,47.8,1.0000,0.2062,0x05,Recording,0x08
2026-07-16 16:15:48,504,710,368,59.9,20.0,47.7,1.0000,0.2062,0x05,Recording,0x08
2026-07-16 16:15:49,505,710,474,59.9,20.0,47.6,1.0000,0.2062,0x05,Recording,0x08
2026-07-16 16:15:49,506,710,577,60.0,20.0,47.6,1.0000,0.2064,0x05,Recording,0x08
2026-07-16 16:15:49,507,710,680,59.9,20.0,47.5,1.0000,0.2063,0x05,Recording,0x08
2026-07-16 16:15:49,508,710,786,59.9,20.0,47.5,1.0000,0.2063,0x05,Recording,0x08
2026-07-16 16:15:49,509,710,890,60.0,20.0,47.4,1.0000,0.2065,0x05,Recording,0x08
2026-07-16 16:15:49,510,710,993,60.0,20.0,47.3,1.0000,0.2065,0x05,Recording,0x08
2026-07-16 16:15:49,511,711,96,59.9,20.0,47.3,1.0000,0.2063,0x05,Recording,0x08
2026-07-16 16:15:49,512,711,202,59.9,20.0,47.2,1.0000,0.2063,0x05,Recording,0x08
2026-07-16 16:15:49,513,711,308,59.9,20.0,47.1,1.0000,0.2061,0x05,Recording,0x08
2026-07-16 16:15:49,514,711,414,59.9,20.0,47.1,1.0000,0.2061,0x05,Recording,0x08
2026-07-16 16:15:50,515,711,517,59.9,20.0,47.0,1.0000,0.2059,0x05,Recording,0x08
2026-07-16 16:15:50,516,711,623,59.9,20.0,47.0,1.0000,0.2060,0x05,Recording,0x08
2026-07-16 16:15:50,517,711,726,59.9,20.0,47.0,1.0000,0.2058,0x05,Recording,0x08
2026-07-16 16:15:50,518,711,832,59.9,20.0,47.0,1.0000,0.2058,0x05,Recording,0x08
2026-07-16 16:15:50,519,711,936,59.9,20.0,47.0,1.0000,0.2058,0x05,Recording,0x08
2026-07-16 16:15:50,520,712,39,59.9,20.0,47.0,1.0000,0.2060,0x05,Recording,0x08
2026-07-16 16:15:50,521,712,142,59.9,20.0,47.0,1.0000,0.2058,0x05,Recording,0x08
2026-07-16 16:15:50,522,712,271,59.9,20.0,47.0,1.0000,0.2058,0x05,Recording,0x08
2026-07-16 16:15:50,523,712,374,59.9,20.0,47.0,1.0000,0.2059,0x05,Recording,0x08
2026-07-16 16:15:51,524,712,477,59.9,20.0,47.0,1.0000,0.2057,0x05,Recording,0x08
2026-07-16 16:15:51,525,712,583,59.9,20.0,47.0,1.0000,0.2057,0x05,Recording,0x08
2026-07-16 16:15:51,526,712,689,59.9,20.0,47.0,1.0000,0.2057,0x05,Recording,0x08
2026-07-16 16:15:51,527,712,792,59.9,20.0,47.0,1.0000,0.2058,0x05,Recording,0x08
2026-07-16 16:15:51,528,712,895,59.9,20.0,47.0,1.0000,0.2059,0x05,Recording,0x08
2026-07-16 16:15:51,529,713,1,59.9,20.0,47.0,1.0000,0.2060,0x05,Recording,0x08
2026-07-16 16:15:51,530,713,104,59.9,20.0,47.0,1.0000,0.2060,0x05,Recording,0x08
2026-07-16 16:15:51,531,713,207,59.9,20.0,47.0,1.0000,0.2061,0x05,Recording,0x08
2026-07-16 16:15:51,532,713,313,59.9,20.0,47.0,1.0000,0.2061,0x05,Recording,0x08
2026-07-16 16:15:51,533,713,418,59.9,20.0,47.0,1.0000,0.2062,0x05,Recording,0x08
2026-07-16 16:15:52,534,713,521,59.9,20.0,47.0,1.0000,0.2062,0x05,Recording,0x08
2026-07-16 16:15:52,535,713,624,59.9,20.0,47.0,1.0000,0.2059,0x05,Recording,0x08
2026-07-16 16:15:52,536,713,730,59.9,20.0,47.0,1.0000,0.2056,0x05,Recording,0x08
2026-07-16 16:15:52,537,713,833,59.8,20.0,47.0,1.0000,0.2054,0x05,Recording,0x08
2026-07-16 16:15:52,538,713,939,59.8,20.0,47.0,1.0000,0.2051,0x05,Recording,0x08
2026-07-16 16:15:52,539,714,45,59.7,20.0,47.0,1.0000,0.2044,0x05,Recording,0x08
2026-07-16 16:15:52,540,714,151,59.7,20.0,47.0,1.0000,0.2045,0x05,Recording,0x08
2026-07-16 16:15:52,541,714,254,59.7,20.0,47.0,1.0000,0.2042,0x05,Recording,0x08
2026-07-16 16:15:52,542,714,383,59.6,20.0,47.0,1.0000,0.2040,0x05,Recording,0x08
2026-07-16 16:15:53,543,714,489,59.6,20.0,47.0,1.0000,0.2038,0x05,Recording,0x08
2026-07-16 16:15:53,544,714,592,59.6,20.0,47.0,1.0000,0.2039,0x05,Recording,0x08
2026-07-16 16:15:53,545,714,695,59.6,20.0,47.0,1.0000,0.2036,0x05,Recording,0x08
2026-07-16 16:15:53,546,714,801,59.6,20.0,47.0,1.0000,0.2035,0x05,Recording,0x08
2026-07-16 16:15:53,547,714,904,59.6,20.0,47.0,1.0000,0.2035,0x05,Recording,0x08
2026-07-16 16:15:53,548,715,7,59.5,20.0,47.0,1.0000,0.2032,0x05,Recording,0x08
2026-07-16 16:15:53,549,715,113,59.5,20.0,47.0,1.0000,0.2029,0x05,Recording,0x08
2026-07-16 16:15:53,550,715,219,59.5,20.0,47.0,1.0000,0.2028,0x05,Recording,0x08
2026-07-16 16:15:53,551,715,322,59.5,20.0,47.0,1.0000,0.2030,0x05,Recording,0x08
2026-07-16 16:15:53,552,715,425,59.4,20.0,47.0,1.0000,0.2025,0x05,Recording,0x08
2026-07-16 16:15:54,553,715,531,59.5,20.0,47.0,1.0000,0.2027,0x05,Recording,0x08
2026-07-16 16:15:54,554,715,634,59.5,20.0,47.0,1.0000,0.2029,0x05,Recording,0x08
2026-07-16 16:15:54,555,715,737,59.5,20.0,47.0,1.0000,0.2032,0x05,Recording,0x08
2026-07-16 16:15:54,556,715,841,59.5,20.0,47.0,1.0000,0.2031,0x05,Recording,0x08
2026-07-16 16:15:54,557,715,947,59.5,20.0,47.0,1.0000,0.2033,0x05,Recording,0x08
2026-07-16 16:15:54,558,716,50,59.5,20.0,47.0,1.0000,0.2033,0x05,Recording,0x08
2026-07-16 16:15:54,559,716,153,59.5,20.0,47.0,1.0000,0.2028,0x05,Recording,0x08
2026-07-16 16:15:54,560,716,259,59.5,20.0,47.0,1.0000,0.2028,0x05,Recording,0x08
2026-07-16 16:15:54,561,716,362,59.5,20.0,46.9,1.0000,0.2030,0x05,Recording,0x08
2026-07-16 16:15:55,562,716,487,59.4,20.0,46.8,1.0000,0.2027,0x05,Recording,0x08
2026-07-16 16:15:55,563,716,593,59.4,20.0,46.8,1.0000,0.2025,0x05,Recording,0x08
2026-07-16 16:15:55,564,716,699,59.4,20.0,46.7,1.0000,0.2025,0x05,Recording,0x08
2026-07-16 16:15:55,565,716,805,59.4,20.0,46.6,1.0000,0.2026,0x05,Recording,0x08
2026-07-16 16:15:55,566,716,908,59.4,20.0,46.6,1.0000,0.2025,0x05,Recording,0x08
2026-07-16 16:15:55,567,717,14,59.4,20.0,46.5,1.0000,0.2025,0x05,Recording,0x08
2026-07-16 16:15:55,568,717,117,59.5,20.0,46.5,1.0000,0.2031,0x05,Recording,0x08
2026-07-16 16:15:55,569,717,220,59.5,20.0,46.4,1.0000,0.2030,0x05,Recording,0x08
2026-07-16 16:15:55,570,717,324,59.5,20.0,46.3,1.0000,0.2029,0x05,Recording,0x08
2026-07-16 16:15:55,571,717,430,59.5,20.0,46.3,1.0000,0.2031,0x05,Recording,0x08
2026-07-16 16:15:56,572,717,533,59.5,20.0,46.2,1.0000,0.2034,0x05,Recording,0x08
2026-07-16 16:15:56,573,717,636,59.5,20.0,46.1,1.0000,0.2033,0x05,Recording,0x08
2026-07-16 16:15:56,574,717,742,59.5,20.0,46.1,1.0000,0.2034,0x05,Recording,0x08
2026-07-16 16:15:56,575,717,845,59.6,20.0,46.0,1.0000,0.2040,0x05,Recording,0x08
2026-07-16 16:15:56,576,717,948,59.6,20.0,46.0,1.0000,0.2039,0x05,Recording,0x08
2026-07-16 16:15:56,577,718,54,59.6,20.0,46.0,1.0000,0.2037,0x05,Recording,0x08
2026-07-16 16:15:56,578,718,160,59.6,20.0,46.0,1.0000,0.2040,0x05,Recording,0x08
2026-07-16 16:15:56,579,718,263,59.7,20.0,46.0,1.0000,0.2043,0x05,Recording,0x08
2026-07-16 16:15:56,580,718,366,59.7,20.0,46.0,1.0000,0.2044,0x05,Recording,0x08
2026-07-16 16:15:56,581,718,472,59.7,20.0,46.0,1.0000,0.2045,0x05,Recording,0x08
2026-07-16 16:15:57,582,718,601,59.7,20.0,46.0,1.0000,0.2047,0x05,Recording,0x08
2026-07-16 16:15:57,583,718,704,59.7,20.0,46.0,1.0000,0.2047,0x05,Recording,0x08
2026-07-16 16:15:57,584,718,807,59.6,20.0,46.0,1.0000,0.2041,0x05,Recording,0x08
2026-07-16 16:15:57,585,718,913,59.7,20.0,46.0,1.0000,0.2043,0x05,Recording,0x08
2026-07-16 16:15:57,586,719,16,59.7,20.0,46.0,1.0000,0.2045,0x05,Recording,0x08
2026-07-16 16:15:57,587,719,119,59.7,20.0,46.0,1.0000,0.2043,0x05,Recording,0x08
2026-07-16 16:15:57,588,719,225,59.6,20.0,46.0,1.0000,0.2041,0x05,Recording,0x08
2026-07-16 16:15:57,589,719,331,59.6,20.0,46.0,1.0000,0.2041,0x05,Recording,0x08
2026-07-16 16:15:57,590,719,437,59.6,20.0,46.0,1.0000,0.2041,0x05,Recording,0x08
2026-07-16 16:15:58,591,719,540,59.6,20.0,46.0,1.0000,0.2039,0x05,Recording,0x08
2026-07-16 16:15:58,592,719,646,59.6,20.0,46.0,1.0000,0.2040,0x05,Recording,0x08
2026-07-16 16:15:58,593,719,749,59.7,20.0,46.0,1.0000,0.2042,0x05,Recording,0x08
2026-07-16 16:15:58,594,719,852,59.6,20.0,46.0,1.0000,0.2037,0x05,Recording,0x08
2026-07-16 16:15:58,595,719,958,59.6,20.0,46.0,1.0000,0.2037,0x05,Recording,0x08
2026-07-16 16:15:58,596,720,61,59.6,20.0,46.0,1.0000,0.2039,0x05,Recording,0x08
2026-07-16 16:15:58,597,720,164,59.6,20.0,46.0,1.0000,0.2037,0x05,Recording,0x08
2026-07-16 16:15:58,598,720,268,59.6,20.0,46.0,1.0000,0.2036,0x05,Recording,0x08
2026-07-16 16:15:58,599,720,374,59.6,20.0,46.0,1.0000,0.2037,0x05,Recording,0x08
2026-07-16 16:15:59,600,720,477,59.7,20.0,46.0,1.0000,0.2042,0x05,Recording,0x08
2026-07-16 16:15:59,601,720,580,59.6,20.0,46.0,1.0000,0.2038,0x05,Recording,0x08
2026-07-16 16:15:59,602,720,709,59.6,20.0,46.0,1.0000,0.2038,0x05,Recording,0x08
2026-07-16 16:15:59,603,720,812,59.6,20.0,46.0,1.0000,0.2040,0x05,Recording,0x08
2026-07-16 16:15:59,604,720,915,59.6,20.0,46.0,1.0000,0.2036,0x05,Recording,0x08
2026-07-16 16:15:59,605,721,18,59.6,20.0,46.0,1.0000,0.2036,0x05,Recording,0x08
2026-07-16 16:15:59,606,721,124,59.6,20.0,46.0,1.0000,0.2036,0x05,Recording,0x08
2026-07-16 16:15:59,607,721,227,59.6,20.0,46.0,1.0000,0.2038,0x05,Recording,0x08
2026-07-16 16:15:59,608,721,330,59.6,20.0,46.0,1.0000,0.2036,0x05,Recording,0x08
2026-07-16 16:15:59,609,721,436,59.6,20.0,46.0,1.0000,0.2037,0x05,Recording,0x08
2026-07-16 16:16:00,610,721,539,59.7,20.0,46.0,1.0000,0.2042,0x05,Recording,0x08
2026-07-16 16:16:00,611,721,642,59.6,20.0,46.0,1.0000,0.2040,0x05,Recording,0x08
2026-07-16 16:16:00,612,721,746,59.6,20.0,46.0,1.0000,0.2039,0x05,Recording,0x08
2026-07-16 16:16:00,613,721,852,59.6,20.0,46.0,1.0000,0.2038,0x05,Recording,0x08
2026-07-16 16:16:00,614,721,958,59.6,20.0,46.0,1.0000,0.2038,0x05,Recording,0x08
2026-07-16 16:16:00,615,722,64,59.6,20.0,46.0,1.0000,0.2037,0x05,Recording,0x08
2026-07-16 16:16:00,616,722,167,59.5,20.0,46.0,1.0000,0.2032,0x05,Recording,0x08
2026-07-16 16:16:00,617,722,273,59.6,20.0,46.0,1.0000,0.2036,0x05,Recording,0x08
2026-07-16 16:16:00,618,722,376,59.5,20.0,46.0,1.0000,0.2033,0x05,Recording,0x08
2026-07-16 16:16:00,619,722,482,59.5,20.0,46.0,1.0000,0.2033,0x05,Recording,0x08
2026-07-16 16:16:01,620,722,585,59.6,20.0,46.0,1.0000,0.2037,0x05,Recording,0x08
2026-07-16 16:16:01,621,722,688,59.6,20.0,46.0,1.0000,0.2037,0x05,Recording,0x08
2026-07-16 16:16:01,622,722,815,59.6,20.0,46.0,1.0000,0.2034,0x05,Recording,0x08
2026-07-16 16:16:01,623,722,921,59.6,20.0,46.0,1.0000,0.2033,0x05,Recording,0x08
2026-07-16 16:16:01,624,723,24,59.6,20.0,46.0,1.0000,0.2036,0x05,Recording,0x08
2026-07-16 16:16:01,625,723,127,59.5,20.0,46.0,1.0000,0.2032,0x05,Recording,0x08
2026-07-16 16:16:01,626,723,233,59.5,20.0,46.0,1.0000,0.2032,0x05,Recording,0x08
2026-07-16 16:16:01,627,723,336,59.6,20.0,46.0,1.0000,0.2035,0x05,Recording,0x08
2026-07-16 16:16:01,628,723,439,59.6,20.0,46.0,1.0000,0.2035,0x05,Recording,0x08
2026-07-16 16:16:02,629,723,543,59.6,20.0,46.0,1.0000,0.2037,0x05,Recording,0x08
2026-07-16 16:16:02,630,723,649,59.6,20.0,46.0,1.0000,0.2039,0x05,Recording,0x08
2026-07-16 16:16:02,631,723,752,59.7,20.0,46.0,1.0000,0.2042,0x05,Recording,0x08
2026-07-16 16:16:02,632,723,855,59.7,20.0,46.0,1.0000,0.2042,0x05,Recording,0x08
2026-07-16 16:16:02,633,723,961,59.7,20.0,46.0,1.0000,0.2043,0x05,Recording,0x08
2026-07-16 16:16:02,634,724,64,59.7,20.0,46.0,1.0000,0.2046,0x05,Recording,0x08
2026-07-16 16:16:02,635,724,167,59.7,20.0,46.0,1.0000,0.2046,0x05,Recording,0x08
2026-07-16 16:16:02,636,724,271,59.7,20.0,46.0,1.0000,0.2045,0x05,Recording,0x08
2026-07-16 16:16:02,637,724,377,59.7,20.0,46.0,1.0000,0.2048,0x05,Recording,0x08
2026-07-16 16:16:03,638,724,480,59.8,20.0,46.0,1.0000,0.2050,0x05,Recording,0x08
2026-07-16 16:16:03,639,724,586,59.7,20.0,46.0,1.0000,0.2049,0x05,Recording,0x08
2026-07-16 16:16:03,640,724,692,59.7,20.0,46.0,1.0000,0.2047,0x05,Recording,0x08
2026-07-16 16:16:03,641,724,798,59.8,20.0,45.8,1.0000,0.2051,0x05,Recording,0x08
2026-07-16 16:16:03,642,724,923,59.8,20.1,45.7,1.0000,0.2049,0x05,Recording,0x08
2026-07-16 16:16:03,643,725,26,59.7,20.1,45.6,1.0000,0.2046,0x05,Recording,0x08
2026-07-16 16:16:03,644,725,132,59.7,20.2,45.5,1.0000,0.2047,0x05,Recording,0x08
2026-07-16 16:16:03,645,725,235,59.7,20.3,45.3,1.0000,0.2047,0x05,Recording,0x08
2026-07-16 16:16:03,646,725,338,59.7,20.3,45.2,1.0000,0.2045,0x05,Recording,0x08
2026-07-16 16:16:03,647,725,444,59.7,20.4,45.1,1.0000,0.2043,0x05,Recording,0x08
2026-07-16 16:16:04,648,725,547,59.7,20.5,45.0,1.0000,0.2046,0x05,Recording,0x08
2026-07-16 16:16:04,649,725,650,59.7,20.5,44.8,1.0000,0.2044,0x05,Recording,0x08
2026-07-16 16:16:04,650,725,753,59.6,20.6,44.7,1.0000,0.2040,0x05,Recording,0x08
2026-07-16 16:16:04,651,725,859,59.6,20.6,44.6,1.0000,0.2040,0x05,Recording,0x08
2026-07-16 16:16:04,652,725,962,59.6,20.7,44.5,1.0000,0.2041,0x05,Recording,0x08
2026-07-16 16:16:04,653,726,65,59.6,20.8,44.3,1.0000,0.2038,0x05,Recording,0x08
2026-07-16 16:16:04,654,726,171,59.6,20.8,44.2,1.0000,0.2039,0x05,Recording,0x08
2026-07-16 16:16:04,655,726,274,59.6,20.9,44.1,1.0000,0.2039,0x05,Recording,0x08
2026-07-16 16:16:04,656,726,377,59.6,21.0,44.0,1.0000,0.2039,0x05,Recording,0x08
2026-07-16 16:16:04,657,726,480,59.6,21.0,44.0,1.0000,0.2036,0x05,Recording,0x08
2026-07-16 16:16:05,658,726,586,59.6,21.0,44.0,1.0000,0.2037,0x05,Recording,0x08
2026-07-16 16:16:05,659,726,689,59.6,21.0,44.0,1.0000,0.2038,0x05,Recording,0x08
2026-07-16 16:16:05,660,726,792,59.6,21.0,44.0,1.0000,0.2035,0x05,Recording,0x08
2026-07-16 16:16:05,661,726,898,59.6,21.0,44.0,1.0000,0.2035,0x05,Recording,0x08
2026-07-16 16:16:05,662,727,26,59.6,21.0,44.0,1.0000,0.2035,0x05,Recording,0x08
2026-07-16 16:16:05,663,727,129,59.5,21.0,44.0,1.0000,0.2033,0x05,Recording,0x08
2026-07-16 16:16:05,664,727,235,59.5,21.0,44.0,1.0000,0.2031,0x05,Recording,0x08
2026-07-16 16:16:05,665,727,341,59.5,21.0,44.0,1.0000,0.2031,0x05,Recording,0x08
2026-07-16 16:16:05,666,727,447,59.5,21.0,44.0,1.0000,0.2033,0x05,Recording,0x08
2026-07-16 16:16:06,667,727,550,59.5,21.0,44.0,1.0000,0.2032,0x05,Recording,0x08
2026-07-16 16:16:06,668,727,656,59.5,21.0,44.0,1.0000,0.2032,0x05,Recording,0x08
2026-07-16 16:16:06,669,727,759,59.6,21.0,44.0,1.0000,0.2035,0x05,Recording,0x08
2026-07-16 16:16:06,670,727,862,59.6,21.0,44.0,1.0000,0.2035,0x05,Recording,0x08
2026-07-16 16:16:06,671,727,968,59.6,21.0,44.0,1.0000,0.2036,0x05,Recording,0x08
2026-07-16 16:16:06,672,728,74,59.6,21.0,44.0,1.0000,0.2035,0x05,Recording,0x08
2026-07-16 16:16:06,673,728,177,59.6,21.0,44.0,1.0000,0.2039,0x05,Recording,0x08
